"","SppCode1.x","SppCode2","Direction_dry","SIF_dry","sd_dry","CI_lower_dry","CI_upper_dry","SIF.dry.ln","Direction_wet4","SIF_wet4","sd_wet4","CI_lower_wet4","CI_upper_wet4","SIF.wet4.ln","Direction","SIF_wet3","sd_wet3","CI_lower_wet3","CI_upper_wet3","SIF.wet3.ln","SppCode.x","GenusLatin.x","SpeciesLatin.x","CommName.x","Diet.x","Weight.x","Sociality.x","Family.x","Order.x","Activity_pattern.x","Sociality.1.x","Mass_category.x","Trophic_level.x","SppCode.y","GenusLatin.y","SpeciesLatin.y","CommName.y","Diet.y","Weight.y","Sociality.y","Family.y","Order.y","Activity_pattern.y","Sociality.1.y","Mass_category.y","Trophic_level.y","activity.match","sociality.match","masscategory.match","trophiclevel.match","order.match","family.match","activity.combined","sociality.combined","masscategory.combined","trophiclevel.combined","order.combined","family.combined","higher.season","season.diff"
"132","PACY","BDCR","None",0.976395847,0.039574576,0.86516259,1.018627093,-0.02388719385214,"None",0.968601758,0.059347092,0.809669459,1.045076846,-0.0319017340239471,"None",0.965057994,0.168352334,0.54651659,1.226817648,-0.0355670820396016,"PACY","Papio","cynocephalus","Baboon","Omnivore",15822.15,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"different","different","different","different","different","different","diurnal_nocturnal","group_solitary","Medium_Small","-999_1","Carnivora_Primates","Cercopithecidae_Herpestidae","dry","NS"
"133","PALE","BDCR","None",0.689634122,0.584755242,0.021410172,2.15336932,-0.371594079998322,"None",1.357703247,0.796723095,0.273908824,3.351070749,0.305794483165763,"None",1.142930942,0.923164594,0.055198934,3.552064729,0.133595964789695,"PALE","Panthera","leo","Lion","Carnivore",158623.93,"group","Felidae","Carnivora","nocturnal","group","Very_large",1,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"same","different","different","same","same","different","nocturnal_nocturnal","group_solitary","Small_Very_large","1_1","Carnivora_Carnivora","Felidae_Herpestidae","wet","NS"
"134","PHAF","BDCR","None",0.965955422,0.056339591,0.816662987,1.039873772,-0.0346375928323542,"None",0.960523,0.077023328,0.76172735,1.067394347,-0.0402773511986928,"None",0.943610006,0.131858926,0.594651042,1.123050734,-0.0580423274353188,"PHAF","Phacochoerus","africanus","Warthog","Herbivore",82499.99,"group","Suidae","Artiodactyla","diurnal","group","Large",-999,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"different","different","different","different","different","different","diurnal_nocturnal","group_solitary","Large_Small","-999_1","Artiodactyla_Carnivora","Herpestidae_Suidae","dry","NS"
"135","POLA","BDCR","None",0.978239694,0.124543355,0.702200679,1.197121335,-0.0220005530863895,"None",0.914697541,0.210010268,0.485412704,1.299104596,-0.0891618246365399,"None",1.059354668,0.186124467,0.629359453,1.397302477,0.0576599189541232,"POLA","Potamochoerus","larvatus","Bushpig","Omnivore",69063.79,"group","Suidae","Artiodactyla","nocturnal","group","Large",1,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"same","different","different","same","different","different","nocturnal_nocturnal","group_solitary","Large_Small","1_1","Artiodactyla_Carnivora","Herpestidae_Suidae","dry","NS"
"136","RERE","BDCR","Negative",0.324135631,0.19339054,0.046217373,0.773880424,-1.12659323658676,"None",0.942256721,0.245431038,0.451974631,1.408317308,-0.0594775139338257,"None",0.820828797,0.382501147,0.159714072,1.617153273,-0.197440721116736,"RERE","Redunca","redunca","Reedbuck","Herbivore",43288.95,"group","Bovidae","Artiodactyla","crepuscular","group","Large",1,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"different","different","different","same","different","different","crepuscular_nocturnal","group_solitary","Large_Small","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"137","SYCA","BDCR","None",0.369268748,0.322593671,0.011133389,1.197881003,-0.996230585670666,"None",1.043219946,0.337574955,0.417737594,1.733686665,0.0423120320228037,"None",0.533949924,0.36068104,0.021560798,1.265614644,-0.627453219700018,"SYCA","Syncerus","caffer","Buffalo","Herbivore",592665.98,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"different","different","different","same","different","different","crepuscular_nocturnal","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"138","SYGR","BDCR","None",1.297731746,0.480817033,0.466025951,2.333150587,0.260617929743016,"None",0.858862088,0.651535045,0.037610401,2.539128025,-0.152146919363464,"None",1.309856775,1.190279597,0.062759002,4.452580663,0.269917799174806,"SYGR","Sylvicapra","grimmia","Duiker_common","Herbivore",15639.15,"solitary","Bovidae","Artiodactyla","crepuscular","solitary","Medium",1,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"different","same","different","same","different","different","crepuscular_nocturnal","solitary_solitary","Medium_Small","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","dry","NS"
"139","TAOR","BDCR","None",0.978415887,0.792140718,0.032825528,2.915767815,-0.0218204570059273,"None",1.642223032,1.292023609,0.061369322,4.78588019,0.496050831282497,"None",1.516642661,1.434542354,0.056607332,5.255361234,0.416499116257399,"TAOR","Taurotragus","oryx","Eland","Herbivore",562592.69,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"different","different","different","same","different","different","crepuscular_nocturnal","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"140","TRAN","BDCR","None",1.285076233,0.191335811,0.903154353,1.667743646,0.250818041879336,"None",1.45601364,0.277464831,0.904117305,2.014879152,0.375702317862482,"None",1.757770973,0.468810187,0.877786007,2.747854045,0.564046513756857,"TRAN","Tragelaphus","angasii","Nyala","Herbivore",87616.76,"group","Bovidae","Artiodactyla","crepuscular","group","Large",1,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"different","different","different","same","different","different","crepuscular_nocturnal","group_solitary","Large_Small","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"141","TRST","BDCR","None",0.719756984,0.186325667,0.356510509,1.076927781,-0.328841646167704,"None",0.764300377,0.328937975,0.209701698,1.463031815,-0.268794403471612,"None",0.935060337,0.440741142,0.184773085,1.882079967,-0.0671442202247188,"TRST","Tragelaphus","strepsiceros","Kudu","Herbivore",206056.41,"group","Bovidae","Artiodactyla","diurnal","solitary","Very_large",1,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"different","different","different","same","different","different","diurnal_nocturnal","group_solitary","Small_Very_large","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","wet","NS"
"142","TRSY","BDCR","None",0.966511581,0.055692391,0.818991619,1.039585285,-0.0340619979947795,"None",0.894411716,0.096549061,0.650324048,1.019780696,-0.111589077382661,"None",0.966705472,0.151269208,0.585008656,1.197304398,-0.0338614090331321,"TRSY","Tragelaphus","sylvaticus","Bushbuck","Herbivore",43250.39,"solitary","Bovidae","Artiodactyla","crepuscular","group","Large",1,"BDCR","Bdeogale","crassicauda","Mongoose_bushy_tailed","Carnivore",1722.13,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"different","same","different","same","different","different","crepuscular_nocturnal","solitary_solitary","Large_Small","1_1","Artiodactyla_Carnivora","Bovidae_Herpestidae","dry","NS"
"143","CENA","CEAL","None",1.280139925,0.724599503,0.20123849,2.940017709,0.246969388363173,"None",1.196881076,1.017806109,0.03827721,3.727923994,0.179719069927513,"None",1.327275192,1.16480898,0.042983077,4.293293963,0.283128112900497,"CENA","Cephalophus","natalensis","Duiker_red","Herbivore",12724.51,"solitary","Bovidae","Artiodactyla","diurnal","solitary","Medium",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"same","different","same","different","different","different","diurnal_diurnal","group_solitary","Medium_Medium","-999_1","Artiodactyla_Primates","Bovidae_Cercopithecidae","dry","NS"
"144","CHPY","CEAL","Positive",1.729097491,0.333613975,1.088741963,2.421438023,0.547599590883658,"None",1.30491396,0.447531471,0.436714837,2.162438452,0.266137107566628,"None",1.609083497,0.857761194,0.284635801,3.53949228,0.475664760386623,"CHPY","Chlorocebus","pygerythrus","Vervet","Omnivore",3695.99,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"same","same","same","same","same","same","diurnal_diurnal","group_group","Medium_Medium","-999_-999","Primates_Primates","Cercopithecidae_Cercopithecidae","dry","NS"
"145","CICI","CEAL","None",1.022518346,0.103196477,0.768671509,1.187185507,0.0222685510721472,"None",1.146001447,0.253591116,0.570951864,1.588047335,0.136278880944456,"None",1.371981628,0.433778987,0.507047154,2.235512053,0.316256138543484,"CICI","Civettictis","civetta","Civet","Omnivore",12075.58,"solitary","Viverridae","Carnivora","nocturnal","solitary","Medium",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"different","different","same","different","different","different","diurnal_nocturnal","group_solitary","Medium_Medium","-999_1","Carnivora_Primates","Cercopithecidae_Viverridae","wet","NS"
"146","COTA","CEAL","None",1.181877007,0.992194049,0.039013316,3.653732374,0.16710385857827,"None",1.40259859,1.194411298,0.045555319,4.385964875,0.338326651844252,"None",1.317510047,1.107911003,0.048301082,4.08815166,0.275743627210756,"COTA","Connochaetes","taurinus","Wildebeest","Herbivore",198619.68,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"different","same","different","different","different","different","crepuscular_diurnal","group_group","Medium_Very_large","-999_1","Artiodactyla_Primates","Bovidae_Cercopithecidae","wet","NS"
"147","GASA","CEAL","None",1.639394384,0.714643319,0.458273722,3.21235411,0.494326895587398,"None",1.994019527,1.077408844,0.351251058,4.471447333,0.690152464370333,"None",1.644539513,1.42828035,0.062800666,5.238264576,0.497460413722263,"GASA","Galerella","sanguinea","Mongoose_slender","Omnivore",543.83,"solitary","Herpestidae","Carnivora","diurnal","solitary","Small",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"same","different","different","different","different","different","diurnal_diurnal","group_solitary","Medium_Small","-999_1","Carnivora_Primates","Cercopithecidae_Herpestidae","wet","NS"
"148","GEGE","CEAL","None",0.997438308,0.105056717,0.736168687,1.158920825,-0.00256497874724073,"None",1.335204357,0.28629384,0.695292859,1.845228107,0.28908435654171,"None",1.218031184,0.607642448,0.221526515,2.51928816,0.197235771587221,"GEGE","Genetta","genetta","Genet","Omnivore",1756.17,"solitary","Viverridae","Carnivora","nocturnal","solitary","Small",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"different","different","different","different","different","different","diurnal_nocturnal","group_solitary","Medium_Small","-999_1","Carnivora_Primates","Cercopithecidae_Viverridae","wet","NS"
"149","HEIC","CEAL","None",1.150912567,0.646906622,0.182128381,2.634328009,0.140555164213256,"None",0.921987347,0.753716131,0.041964947,2.922509644,-0.0812237789470422,"None",2.078366903,2.228526593,0.076524389,7.925667373,0.731582442538737,"HEIC","Herpestes","ichneumon","Mongoose_large_grey","Omnivore",2980.02,"solitary","Herpestidae","Carnivora","crepuscular","solitary","Small",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"different","different","different","different","different","different","crepuscular_diurnal","group_solitary","Medium_Small","-999_1","Carnivora_Primates","Cercopithecidae_Herpestidae","dry","NS"
"150","HEPA","CEAL","None",1.437929996,1.187674328,0.047483861,4.364022037,0.363204576611786,"None",5.576054093,4.897344376,0.223145102,17.85560534,1.71848137445134,"None",4.777761084,5.10065798,0.167786117,17.26735383,1.56397204430473,"HEPA","Helogale ","parvula","Mongoose_dwarf","Carnivore",281.83,"group","Herpestidae","Carnivora","diurnal","group","Small",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"same","same","different","different","different","different","diurnal_diurnal","group_group","Medium_Small","-999_1","Carnivora_Primates","Cercopithecidae_Herpestidae","wet","NS"
"151","HIAM","CEAL","None",3.673024814,2.548212227,0.172982679,9.576255737,1.30101552260017,"None",2.366442918,2.47871932,0.080450824,8.859563423,0.861387949219672,"None",2.094090526,2.215142741,0.075881956,7.897666537,0.739119342650487,"HIAM","Hippopotamus","amphibius","Hippo","Omnivore",1536310.4,"group","Hippopotamidae","Artiodactyla","crepuscular","group","Very_large",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"different","same","different","different","different","different","crepuscular_diurnal","group_group","Medium_Very_large","-999_1","Artiodactyla_Primates","Cercopithecidae_Hippopotamidae","dry","NS"
"152","HINI","CEAL","None",0.922861703,0.525550337,0.143863602,2.123523484,-0.0802758899417418,"None",0.72914553,0.593838309,0.023963319,2.180526551,-0.315881937267192,"None",0.896962911,0.703400898,0.033265613,2.590426732,-0.108740765604273,"HINI","Hippotragus","niger","Sable_antelope","Herbivore",236405.9,"group","Bovidae","Artiodactyla","diurnal","group","Very_large",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"same","same","different","different","different","different","diurnal_diurnal","group_group","Medium_Very_large","-999_1","Artiodactyla_Primates","Bovidae_Cercopithecidae","dry","NS"
"153","HYAF","CEAL","None",1.28576958,0.16022989,0.94084951,1.593030123,0.251357434022813,"None",1.278903401,0.436003327,0.423809208,2.113228519,0.246002992770202,"None",1.614398197,0.53250844,0.621784202,2.749615772,0.478962253792996,"HYAF","Hystrix","africaeaustralis","Porcupine","Herbivore",14936.02,"solitary","Hystricidae","Rodentia","nocturnal","solitary","Medium",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"different","different","same","different","different","different","diurnal_nocturnal","group_solitary","Medium_Medium","-999_1","Primates_Rodentia","Cercopithecidae_Hystricidae","dry","NS"
"154","ICAL","CEAL","None",0.868223466,0.308484634,0.282909013,1.526502963,-0.141306148147418,"None",1.079821504,0.579722005,0.258913765,2.605790995,0.0767957534027895,"None",3.425482817,2.916055782,0.500532296,10.78107637,1.23124243024622,"ICAL","Ichneumia","albicauda","Mongoose_white_tailed","Carnivore",3628.4,"solitary","Herpestidae","Carnivora","nocturnal","solitary","Small",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"different","different","different","different","different","different","diurnal_nocturnal","group_solitary","Medium_Small","-999_1","Carnivora_Primates","Cercopithecidae_Herpestidae","wet","NS"
"155","KOEL","CEAL","None",0.960080809,0.092548837,0.721205241,1.08798097,-0.0407378220211926,"None",0.907302324,0.129052419,0.561920236,1.059592513,-0.0972795613637856,"None",0.855676003,0.210452218,0.359479935,1.158271954,-0.155863475658267,"KOEL","Kobus","ellipsiprymnus","Waterbuck","Herbivore",204393.48,"group","Bovidae","Artiodactyla","crepuscular","group","Very_large",1,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"different","same","different","different","different","different","crepuscular_diurnal","group_group","Medium_Very_large","-999_1","Artiodactyla_Primates","Bovidae_Cercopithecidae","dry","NS"
"156","LEMI","CEAL","Positive",2.189609692,0.468148131,1.348098386,3.210737128,0.783723305113783,"None",0.967382913,0.783777641,0.032856868,2.879171933,-0.0331608815567688,"None",1.310708559,1.057298335,0.046074626,3.888827805,0.270567875720463,"LEMI","Lepus","microtis","Hare","Herbivore",1763.61,"solitary","Leporidae","Lagomorpha","nocturnal","solitary","Small",-999,"CEAL","Cercopithecus","albogularis","Samango","Omnivore",16,"group","Cercopithecidae","Primates","diurnal","group","Medium",-999,"different","different","different","same","different","different","diurnal_nocturnal","group_solitary","Medium_Small","-999_-999","Lagomorpha_Primates","Cercopithecidae_Leporidae","dry","NS"
